service_date,gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator,ObjectId
2016/02/07 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,76339.74,87032.67,0,937368
2016/02/07 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,46025.23,47808.07,0,937370
2016/02/07 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,702.5125,921.3424,0,937372
2016/02/06 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,115375.4,130766.2,0,937388
2016/02/06 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,72111.88,75561.72,0,937389
2016/02/06 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,716.9759,1026.628,0,937390
2016/02/06 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1170.096,1586.023,0,937391
2016/02/06 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1221.217,1674.833,0,937392
2016/02/06 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,2040.418,2883.058,0,937393
2016/02/07 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1272.382,1657.98,0,937590
2016/02/07 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1149.05,1552.546,0,937596
2016/02/07 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1904.143,2654.417,0,937599
2016/02/05 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1467.433,2101.879,0,937602
2016/02/05 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,69696.83,84364.27,0,937756
2016/02/05 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,97751.09,116357.6,0,937812
2016/02/05 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,42029.25,48041.12,0,937813
2016/02/05 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,69866.28,79352.57,0,937814
2016/02/05 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,361.5715,552.0032,0,937815
2016/02/05 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,100.3037,163.6154,0,937816
2016/02/05 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,342.5286,488.0028,0,937819
2016/02/05 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,154.3618,214.755,0,937821
2016/02/05 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,271.9297,425.5126,0,937822
2016/02/05 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,907.5294,1310.937,0,937824
2016/02/05 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,432.4153,684.7285,0,937835
2016/02/03 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,112192.7,128547.4,0,938022
2016/02/03 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,71405.93,81738.26,0,938023
2016/02/03 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,47531.98,53685.87,0,938024
2016/02/03 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,68561.41,74620.16,0,938025
2016/02/03 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,171.8114,285.2777,0,938026
2016/02/03 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,568.3317,844.8542,0,938027
2016/02/03 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1001.288,1315.724,0,938028
2016/02/03 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,295.0978,421.7877,0,938029
2016/02/03 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,822.1427,1214.562,0,938030
2016/02/03 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,280.3142,414.1833,0,938031
2016/02/03 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,434.7374,667.8499,0,938032
2016/02/03 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1455.67,2101.765,0,938033
2016/02/03 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,14206.98,15773.29,0,938322
2016/02/03 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,7594.802,8326.104,0,938323
2016/02/02 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,14206.5,15440.43,0,938595
2016/02/02 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,7759.598,8488.725,0,938596
2016/02/02 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,71910.73,80879.03,0,938804
2016/02/02 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,107804.4,124815.4,0,938806
2016/02/02 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,45044.09,50935.14,0,938808
2016/02/02 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,69694.11,77359.76,0,938810
2016/02/02 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,511.9492,791.6727,0,938812
2016/02/02 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,180.6754,287.5092,0,938830
2016/02/02 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,289.4932,414.9043,0,938831
2016/02/02 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,963.5214,1318.301,0,938832
2016/02/02 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,860.5211,1239.668,0,938833
2016/02/02 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,275.0558,411.8249,0,938834
2016/02/02 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1550.878,2166.905,0,938835
2016/02/02 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,465.6635,678.7043,0,938836
2016/02/01 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,73564.69,84151.76,0,939121
2016/02/01 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,114747.2,129192.9,0,939122
2016/02/01 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,50687.47,54186.28,0,939123
2016/02/01 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,75837.12,80659.18,0,939124
2016/02/01 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,149.3709,248.9564,0,939125
2016/02/01 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,556.6475,845.3246,0,939126
2016/02/01 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1069.486,1315.491,0,939127
2016/02/01 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,321.2188,421.333,0,939128
2016/02/01 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,293.9576,431.3367,0,939129
2016/02/01 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,901.2847,1279.747,0,939130
2016/02/01 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,479.0212,701.5206,0,939131
2016/02/01 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1625.253,2179.575,0,939132
2016/02/01 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,8131.011,8513.556,0,939302
2016/02/01 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,14929.1,16045.23,0,939362
2016/01/31 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,74792.39,85527.04,0,939556
2016/01/31 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,43706.99,45868.01,0,939557
2016/01/31 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,675.6663,848.2728,0,939558
2016/01/31 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1372.863,1676.782,0,939559
2016/01/31 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1152.151,1513.929,0,939560
2016/01/31 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,2104.9,2752.811,0,939561
2016/01/31 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,1166.686,1597.784,0,939593
2016/01/30 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,117546.2,128472.9,0,939647
2016/01/30 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,69624.02,73630.78,0,939649
2016/01/30 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,697.6528,976.0456,0,939704
2016/01/30 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,1468.566,1969.399,0,939715
2016/01/30 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1202.818,1564.487,0,939811
2016/01/30 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1346.461,1719.354,0,939861
2016/01/30 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,2224.651,2950.756,0,939863
2016/01/28 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1030.459,1332.144,0,940017
2016/01/28 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,868.1911,1255.226,0,940080
2016/01/29 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,7820.867,8489.106,0,940142
2016/01/29 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,14530.15,15713.11,0,940144
2016/01/28 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,112707.4,129475.4,0,940338
2016/01/28 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,78815.93,90772.96,0,940340
2016/01/28 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,53951.26,56911.22,0,940342
2016/01/28 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,77435.6,81952.77,0,940344
2016/01/28 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,180.9063,270.3569,0,940346
2016/01/28 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,539.1201,811.149,0,940348
2016/01/28 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,332.6187,423.3365,0,940351
2016/01/29 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,67057.44,79772.72,0,940365
2016/01/29 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,107482.1,123905.6,0,940366
2016/01/29 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,71976.09,77796.94,0,940367
2016/01/29 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,45535.51,50404.94,0,940368
2016/01/29 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,172.7433,279.5408,0,940369
2016/01/29 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,513.8761,793.9418,0,940370
2016/01/29 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,284.6766,414.0204,0,940371
2016/01/29 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,922.9447,1261.441,0,940372
2016/01/29 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,195.0609,335.3845,0,940373
2016/01/29 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,748.2031,1122.243,0,940374
2016/01/29 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,545.2928,722.894,0,940375
2016/01/29 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1528.547,2121.039,0,940376
2016/01/27 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,79806.64,83806,0,940452
2016/01/27 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,53408.25,56999.78,0,940454
2016/01/27 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,122.5637,192.3655,0,940456
2016/01/27 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,473.9071,700.6862,0,940459
2016/01/27 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,994.5997,1310.833,0,940461
2016/01/27 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,15301.51,16260.12,0,940464
2016/01/27 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,305.184,423.5863,0,940465
2016/01/27 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,8882.586,9059.353,0,940470
2016/01/27 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,299.3228,437.6964,0,940471
2016/01/27 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,118832.4,133226.2,0,940553
2016/01/27 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,81099.15,90152.68,0,940555
2016/01/28 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,14836.17,16008.69,0,940558
2016/01/28 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,321.0944,433.3818,0,940694
2016/01/28 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1662.507,2168.087,0,940699
2016/01/28 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,524.9857,697.3337,0,940701
2016/01/28 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,8563.594,8976.546,0,940707
2016/01/27 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,517.4408,721.4244,0,940810
2016/01/27 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1667.076,2167.013,0,940840
2016/01/27 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,862.9053,1242.768,0,940871
2016/01/26 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,7781.877,8287.824,0,940977
2016/01/26 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,104836.6,122117.1,0,941109
2016/01/26 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,73004.02,86049.08,0,941111
2016/01/26 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,72576.44,77269.07,0,941113
2016/01/26 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,49390.48,53694.56,0,941115
2016/01/26 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,189.0552,298.646,0,941117
2016/01/26 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,572.6218,842.0359,0,941120
2016/01/26 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,317.2419,420.2714,0,941121
2016/01/26 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1020.344,1324.709,0,941123
2016/01/26 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,801.7655,1210.968,0,941125
2016/01/26 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,257.1753,408.1057,0,941127
2016/01/26 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1473.668,2128.845,0,941132
2016/01/26 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,14643.86,15600.49,0,941136
2016/01/26 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,437.0913,679.7114,0,941139
2016/01/25 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,63105.96,83016.93,0,941423
2016/01/25 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,101327.8,119778,0,941427
2016/01/25 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,49218.07,53613.22,0,941429
2016/01/25 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,73465.6,78735.69,0,941436
2016/01/25 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,147.5593,263.0507,0,941438
2016/01/25 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,488.9251,755.5864,0,941440
2016/01/25 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,297.0487,415.4855,0,941442
2016/01/25 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,944.2716,1276.558,0,941444
2016/01/25 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,884.0804,1261.607,0,941446
2016/01/25 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,288.9426,439.4898,0,941448
2016/01/25 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,451.0608,700.6013,0,941450
2016/01/25 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1406.493,2079.621,0,941451
2016/01/25 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,14597.5,15799.98,0,941490
2016/01/25 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,7868.038,8549.052,0,941491
2016/01/24 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,16148.52,18833.42,0,941792
2016/01/24 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,45003.97,47283.51,0,941793
2016/01/24 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,587.5771,785.8269,0,941794
2016/01/24 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1356.974,1684.976,0,941795
2016/01/24 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1078.63,1473.636,0,941796
2016/01/24 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1773.257,2468.587,0,941797
2016/01/23 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,16708.84,17523.28,0,941810
2016/01/24 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,11218.98,11946.12,0,941906
2016/01/22 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,106104.1,123891.5,0,942097
2016/01/22 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,72635.66,84177.45,0,942098
2016/01/22 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,69249.7,77250.82,0,942099
2016/01/22 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,46629.2,52301.37,0,942100
2016/01/22 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,13619.58,15222.31,0,942101
2016/01/22 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,152.9918,265.7388,0,942105
2016/01/22 05:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,7903.622,8629.131,0,942148
2016/01/23 05:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,22922.4,27033.23,0,942228
2016/01/23 05:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,69224.7,74097.96,0,942229
2016/01/23 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,687.137,965.6195,0,942230
2016/01/23 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1312.151,1725.913,0,942231
2016/01/23 05:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,1079.841,1535.735,0,942232
2016/01/23 05:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,2089.868,2863.437,0,942233
2016/01/22 05:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,507.2719,810.6875,0,942369
2016/01/22 05:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,284.5356,419.0079,0,942371
